id,name,symbol,data_added,last_updated,price,volume_24h,circulating_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d
2184,Filecash,FIC,2021-02-03T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.6585650597833362e-03,+6.0933412529070003e+04,+2.5718348000000000e+07,+1.9959524157000000e+09,+2.0000000000000000e+09,+1.0052754000000000e-01,+2.3148935200000000e+00,+5.3184322699999997e+00
2185,MIB Coin,MIB,2018-08-22T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.5407098087401049e-04,+5.6784521500000000e+00,+1.9232675908028999e+08,+4.6962868700000000e+08,+6.0000000000000000e+08,+4.0481700000000002e-03,+7.1905800000000002e-03,-2.2365517400000002e+01
2186,InsaneCoin,INSN,2017-05-17T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.6165830541436084e-03,+0.0000000000000000e+00,+2.6026737820751350e+07,+2.6026737820751350e+07,+3.0000000000000000e+07,-1.1118453000000000e-01,+6.9428917999999995e-01,-6.6068761599999997e+00
2187,Sypool,SYP,2021-09-21T23:02:41.000Z,2023-02-12T02:18:00.000Z,+1.0309287163256370e-03,+1.1343217864002001e+05,+6.5364660000000000e+07,+1.0000000000000000e+09,+1.0000000000000000e+09,+3.8335495000000003e-01,-7.8704487000000001e-01,-2.5291052999999999e+00
2188,Bunicorn,BUNI,2021-05-18T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.4023910667815541e-03,+1.4766329225999999e+02,+2.8049238699999999e+07,+1.3139410931669901e+08,+1.0000000000000000e+09,-3.2756290999999998e-01,+5.9843986000000005e-01,-1.0203082009999999e+01
2189,Swap,XWP,2019-04-23T00:00:00.000Z,2023-02-12T02:18:00.000Z,+4.1429231690607140e-03,+8.2855154899999999e+00,+1.6231132995703001e+07,+1.6231132995703001e+07,+1.8400000000000000e+07,-1.1118453000000000e-01,+6.2884163500000003e+00,-1.3651126370000000e+01
2190,IGToken,IG,2018-08-09T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.5325549029987282e-05,+0.0000000000000000e+00,+4.2890241875517049e+09,+6.5627860561978998e+09,,-1.2696457999999999e-01,+1.2039727800000000e+00,-8.1503998200000005e+00
2191,CafeSwap Token,BREW,2021-02-15T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.1290084107595270e-03,+4.0371519309999996e+01,+2.0972683873422280e+07,+2.2210618500295490e+07,,-3.0269942999999999e-01,+5.6430304249999999e+01,+1.0441785600000000e+00
2192,Catex Token,CATT,2019-10-14T00:00:00.000Z,2023-02-12T02:18:00.000Z,+8.5627165741875830e-05,+2.2138864479999999e+01,+7.6453833100000000e+08,+1.2622194780000000e+09,,+4.0481700000000002e-03,-1.9857571979999999e+01,+6.0305766000000005e-01
2193,Playkey,PKT,2017-12-13T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.7325382035712372e-03,+0.0000000000000000e+00,+1.7414613901313469e+07,+1.9893267575181238e+07,,-1.1866860000000000e-01,+9.3535752999999999e-01,-7.3452857099999997e+00
2194,Step Finance,STEP,2021-04-26T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.6182689475866277e-02,+9.1670611166090006e+04,+4.0000000000000000e+06,+4.0000000000000000e+06,+1.0000000000000000e+09,-5.4056621000000005e-01,+1.8990718000000000e+00,-1.4723502100000001e+00
2195,Coinracer,CRACE,2021-10-27T06:17:17.000Z,2023-02-12T02:18:00.000Z,+6.9340352161390006e-04,+1.5311929297000000e+02,+9.3055857902897298e+07,+1.0000000000000000e+08,+1.0000000000000000e+08,-3.6109166999999998e-01,+3.8587371999999998e-01,-9.1014395700000001e+00
2196,MEDIA EYE NFT Portal,eYe,2021-11-22T17:14:44.000Z,2023-02-12T02:18:00.000Z,+6.9113855306198097e-04,+4.6151084401410000e+04,+9.2990540000000000e+07,+1.0000000000000000e+09,+1.0000000000000000e+09,+1.4898158000000000e-01,+1.4880711499999999e+00,-2.1532284069999999e+01
2197,Snowball,SNOB,2021-05-13T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.1809712208829738e-02,+1.8879368119999999e+01,+5.3590899552696999e+06,+1.7805947643988200e+07,+1.8000000000000000e+07,-6.2196660999999998e-01,+1.7332513199999999e+00,-1.1241048550000000e+01
2198,CryptoTycoon,CTT,2021-04-30T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.3143704699396411e-01,+1.3317571643570000e+04,+2.7172452628053998e+05,+8.2746585387614998e+05,+1.0000000000000000e+06,+2.0161808200000002e+00,-7.1560771000000001e+00,-5.2495822600000004e+00
2199,Timechain Swap Token,TCS,2021-10-07T14:02:17.000Z,2023-02-12T02:18:00.000Z,+1.7415780344915699e-02,+4.6788707989999999e+01,+3.6145280000000000e+06,+2.0000000000000000e+07,+2.0000000000000000e+07,-1.1260826200000000e+00,+8.7812980899999999e+00,-2.0652741440000000e+01
2200,Auxilium,AUX,2018-10-01T00:00:00.000Z,2023-02-12T02:18:00.000Z,+4.4026904878011636e-04,+2.5045106597020000e+04,+1.4190057811335999e+08,+3.0000000000000000e+08,+3.0000000000000000e+08,-1.1914994000000000e-01,+9.5090249999999998e-01,-7.3923805700000003e+00
2201,Enigma,ENG,2017-10-13T00:00:00.000Z,2023-02-12T02:18:00.000Z,+4.4869810074660938e-03,+1.0590286509149001e+05,+1.3891797339225819e+07,+3.5238560949409671e+07,,-1.7965244100000000e+00,+7.1432362700000001e+00,-1.3787849830000001e+01
2202,Atmos,ATMOS,2017-04-17T00:00:00.000Z,2023-02-12T02:18:00.000Z,+9.8121864530385317e-04,+1.0673555260000001e+01,+6.2717622000000000e+07,+1.0000000000000000e+08,+1.0000000000000000e+08,-1.1118453000000000e-01,+6.9428917999999995e-01,-6.6068761599999997e+00
2203,Celeum,CLX,2020-02-27T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.1953928243390078e-02,+0.0000000000000000e+00,+5.1273350000000000e+06,+2.1900000000000000e+07,,-1.2696457999999999e-01,+1.2039727800000000e+00,-8.1503998200000005e+00
2204,ArGo,ARGO,2021-05-12T00:00:00.000Z,2023-02-12T02:18:00.000Z,+6.8696389609583085e-03,+0.0000000000000000e+00,+8.8958330000000000e+06,+6.5541667000000000e+07,+1.0000000000000000e+08,+0.0000000000000000e+00,+2.4059151190000001e+01,+1.2497297020000000e+01
2205,Citadel.one,XCT,2021-09-12T21:18:04.000Z,2023-02-12T02:18:00.000Z,+6.7686102562298832e-03,+1.5729614190400000e+03,+8.9964490000000000e+06,+1.0000000000000000e+09,+1.0000000000000000e+09,+1.7568620000000000e-02,-4.3098009800000003e+00,+1.3594081020000001e+01
2206,TheForce Trade,FOC,2021-04-12T00:00:00.000Z,2023-02-12T02:18:00.000Z,+7.5422308871911934e-04,+3.3491144954999999e+02,+8.0200000000000000e+07,+4.5000000000000000e+08,+1.0000000000000000e+09,-1.4890798500000000e+00,+1.7846232200000001e+00,-2.3244313269999999e+01
2207,PYRO Network,PYRO,2020-02-17T00:00:00.000Z,2023-02-12T02:18:00.000Z,+7.6627745149936393e-05,+0.0000000000000000e+00,+7.8747034680483997e+08,+7.9248345904987323e+08,,-1.2696457999999999e-01,+1.2039727800000000e+00,-8.1503998200000005e+00
2208,Neutron,NTRN,2015-04-21T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.5263401149171051e-03,+0.0000000000000000e+00,+3.9121694188989997e+07,+3.9121694188989997e+07,+6.8000000000000000e+07,-1.1118453000000000e-01,+6.9428917999999995e-01,-6.6068761599999997e+00
2209,SparkPoint Fuel,SFUEL,2020-12-30T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.0810529966538258e-03,+1.0176877200000001e+00,+2.8373955949999999e+07,+1.5000000000000000e+08,+1.5000000000000000e+08,-3.6109166999999998e-01,+9.4240696000000002e-01,-1.0881155659999999e+01
2210,Martkist,MARTK,2020-05-15T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.4669725467402815e-03,+0.0000000000000000e+00,+1.6952469693412360e+07,+1.6952469693412360e+07,+3.7000000000000000e+07,+5.2102316999999998e-01,-7.4543816300000003e+00,+3.0258830620000001e+01
2211,SkinCoin,SKIN,2017-07-21T00:00:00.000Z,2023-02-12T02:18:00.000Z,+6.5899860828945304e-04,+1.7559801422540000e+04,+8.8183483000000000e+07,+3.8818348329100001e+08,,-1.2696457999999999e-01,+1.2039727800000000e+00,+9.7092446599999995e+00
2212,UniFarm,UFARM,2021-04-16T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.5110942943490041e-03,+4.4306744271470001e+04,+3.8375919000000000e+07,+1.0000000000000000e+09,+1.0000000000000000e+09,-3.0083330000000003e-01,-5.8467973899999999e+00,-4.3151262299999997e+00
2213,Savix,SVX,2021-04-02T00:00:00.000Z,2023-02-12T02:18:00.000Z,+6.9076928611207733e-01,+3.9011554150000002e+01,+8.3633559633740006e+04,+1.8053207279256999e+05,+8.1955000000000000e+04,-6.2548199999999998e-02,+1.1692816900000000e+00,-8.2257020599999997e+00
2214,Decentrahub Coin,DCNTR,2020-08-17T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.2271191001104503e-02,+0.0000000000000000e+00,+1.7710624477677899e+06,+1.8285514935355999e+06,+5.0000000000000000e+07,-1.1118453000000000e-01,+6.9428917999999995e-01,-6.6068761599999997e+00
2215,VikkyToken,VIKKY,2018-07-25T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.5325549029987282e-05,+0.0000000000000000e+00,+3.7270825378699999e+09,+1.2000000000000000e+10,,-1.2696457999999999e-01,+1.2039727800000000e+00,-8.1503998200000005e+00
2216,NeoNomad,NNI,2022-01-05T15:10:38.000Z,2023-02-12T02:18:00.000Z,+1.3362678826205596e-02,+4.3148922176799997e+03,+4.2518340000000000e+06,+2.0000000000000000e+08,+2.0000000000000000e+08,-1.3982226099999999e+00,+3.3877361340000000e+01,+5.5898479629999997e+01
2217,ZCore,ZCR,2018-08-13T00:00:00.000Z,2023-02-12T02:18:00.000Z,+4.5238576997168852e-03,+8.5894541810000007e+01,+1.2505925351300631e+07,+1.2505925351300631e+07,+1.8000000000000000e+07,-3.5747171000000000e-01,-1.6805033300000001e+00,-2.5379269740000002e+01
2218,MojoCoin,MOJO,2016-04-06T00:00:00.000Z,2023-02-12T02:18:00.000Z,+4.5790203447513148e-03,+0.0000000000000000e+00,+1.2276850000000000e+07,+1.2276850000000000e+07,,-1.1118453000000000e-01,+6.9428917999999995e-01,-6.6068761599999997e+00
2219,Rigel Protocol,RGP,2021-04-14T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.1166956843092487e-02,+3.6367056759999997e+01,+1.7950120000000000e+06,+1.9494012000000000e+07,+2.0000000000000000e+07,-7.6581599999999998e-03,-6.5011939200000004e+00,-1.8890400230000001e+01
2220,GCN Coin,GCN,2014-11-16T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.2354381540321184e-07,+1.7232877600000001e+00,+1.7207680999999899e+11,+1.7207680999999899e+11,,-1.6986649000000001e-01,+1.3167021230000000e+01,-9.4957673400000004e+00
2221,DoYourTip,DYT,2020-07-21T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.8313872574968204e-02,+0.0000000000000000e+00,+1.4504700000000000e+06,+1.4504700000000000e+06,+2.0000000000000000e+06,-1.2696457999999999e-01,+1.2039727800000000e+00,-8.1503998200000005e+00
2222,Synergy,SNRG,2015-06-08T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.1338526567955637e-02,+0.0000000000000000e+00,+4.8976716550040003e+06,+4.8976716550040003e+06,,-1.1118453000000000e-01,+6.9428917999999995e-01,-6.6068761599999997e+00
2223,Ancient Kingdom,DOM,2021-12-27T13:33:02.000Z,2023-02-12T02:18:00.000Z,+4.9164917466341423e-05,+1.1501875860000000e+01,+1.1286524901340356e+09,+2.0000000000000000e+09,+2.0000000000000000e+09,-3.6109166999999998e-01,+5.9771030999999997e-01,-6.3135159400000003e+00
2224,ZUM TOKEN,ZUM,2019-10-25T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.1643968142380697e-06,+8.1827437070000002e+01,+2.5614208832428860e+10,+6.8604208832428864e+10,,-3.6109166999999998e-01,+4.0392979000000002e+00,-8.9722058840000003e+01
2225,Worldcore,WRC,2017-12-17T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.1000188202522441e-04,+0.0000000000000000e+00,+1.7810329100000000e+08,+2.4520929900000000e+08,,-1.1586575000000000e-01,+8.4493605999999999e-01,-7.0701037700000002e+00
2226,Doki Doki Finance,DOKI,2020-10-12T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.1040415995568404e+00,+0.0000000000000000e+00,+4.9999953398500002e+04,+4.9999953398500002e+04,+5.0000000000000000e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00
2227,BitGuild PLAT,PLAT,2019-09-19T00:00:00.000Z,2023-02-12T02:18:00.000Z,+9.2296502748847296e-04,+4.4730721702420000e+04,+5.9566902000000000e+07,+9.0966792640000000e+09,,-2.5203860000000002e-02,-1.2364776000000000e+00,+1.3024331499999999e+00
2228,SeChain,SNN,2020-08-04T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.2006416350193041e-06,+4.5315097999999998e-01,+1.7033991146792000e+10,+3.9000000000000000e+10,+6.8700000000000000e+10,+4.0481700000000002e-03,-1.7731874070000000e+01,-1.9997007759999999e+01
2229,BlitzPick,XBP,2018-03-27T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.4116062559343246e-04,+5.7815407360000002e+01,+3.8275193476660001e+08,+9.5087312327660000e+08,,+9.1106399999999997e-03,+2.0329758000000000e+00,-2.1398262699999999e+00
2230,Skyrim Finance,SKYRIM,2021-08-27T21:29:35.000Z,2023-02-12T02:18:00.000Z,+2.6487060033987975e-03,+1.6980475123110002e+04,+2.0300000000000000e+07,+1.0000000000000000e+08,+1.0000000000000000e+08,-1.5993322699999999e+00,-5.5332759700000000e+00,-6.4269150300000000e+00
2231,Shield Protocol,SHIELD,2021-02-13T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.1975106582456461e-01,+9.7514764514000001e+02,+2.4449877841609999e+05,+1.0000000000000000e+06,+1.0000000000000000e+06,-7.6581599999999998e-03,-2.2222819550000001e+01,+9.6181381899999998e+00
2232,Lunyr,LUN,2017-05-01T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.3331198899447174e-02,+0.0000000000000000e+00,+2.2978530785315800e+06,+2.7033560785315800e+06,,-1.1118453000000000e-01,+6.9428917999999995e-01,-6.6068761599999997e+00
2233,Collateral Pay,COLL,2021-04-16T00:00:00.000Z,2023-02-12T02:18:00.000Z,+8.5237424104101824e-03,+0.0000000000000000e+00,+6.1921060669076797e+06,+5.0000000000000000e+07,,+0.0000000000000000e+00,+1.6975548100000000e+00,-1.1901824560000000e+01
2234,PlatinumBAR,XPTX,2016-05-17T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.4421441838673681e-02,+0.0000000000000000e+00,+2.1601256080049998e+06,+2.1601256080049998e+06,,-1.1118453000000000e-01,+6.9428917999999995e-01,+1.2473439470000001e+01
2235,Synthetify,SNY,2021-04-26T00:00:00.000Z,2023-02-12T02:18:00.000Z,+9.3237506270663646e-03,+1.0119026190330000e+04,+5.6250000000000000e+06,+1.0000000000000000e+08,+1.0000000000000000e+08,+1.1712975000000000e-01,+3.9508777500000001e+00,-1.0474622840000000e+01
2236,POLKARARE,PRARE,2021-05-03T00:00:00.000Z,2023-02-12T02:18:00.000Z,+4.6057926882271255e-03,+7.0459430273449994e+04,+1.1383252700999999e+07,+1.0000000000000000e+08,+1.0000000000000000e+08,+7.5258904000000004e-01,-1.2712085799999999e+00,+8.5703463000000006e+00
2237,FUTURAX,FTXT,2018-08-23T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.5325549029987282e-05,+0.0000000000000000e+00,+3.4064124606270800e+09,+7.0764007180310097e+09,,-1.2696457999999999e-01,+1.2039727800000000e+00,-8.1503998200000005e+00
2238,ChartEx,CHART,2020-09-02T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.6004457677255301e-03,+1.9666978921000000e+02,+1.9999999999999959e+07,+2.5000000000000000e+08,,-4.8425810000000000e-02,+6.2591651999999998e-01,+4.5384242300000004e+00
2239,MicroMoney,AMM,2017-12-17T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.2734527043356554e-03,+7.5632752653680000e+04,+1.5777256479179000e+07,+1.7532943479180001e+07,,+1.0633681699999999e+00,+1.6064051399999999e+00,-1.1206016320000000e+01
2240,uPlexa,UPX,2019-02-19T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.9591836077186443e-05,+3.0738978979999999e+01,+2.6292768610300002e+09,+2.6292768610300002e+09,+1.0500000000000000e+10,-1.5012616000000001e-01,-3.8557585699999999e+00,-1.0708226390000000e+01
2241,WOWswap,WOW,2021-02-26T00:00:00.000Z,2023-02-12T02:18:00.000Z,+5.1207300450818997e-02,+8.1663284089000001e+02,+9.9998660856738000e+05,+1.0000000000000000e+06,+1.0000000000000000e+06,-2.2170255999999999e-01,-4.3638396300000002e+00,-8.8712899800000002e+00
2242,Tapx,TAP,2021-02-14T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.9889292616367764e-03,+0.0000000000000000e+00,+2.5712354156338759e+07,+1.0000000000000000e+08,+1.0000000000000000e+08,-9.4521000000000004e-04,+1.6886010000000000e-02,-5.2477459999999997e-02
2243,COVA,COVA,2018-12-26T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.0996002171082575e-05,+0.0000000000000000e+00,+2.4960110000000000e+09,+6.5000000000000000e+09,,+1.4979881120000000e+01,+7.4801881500000000e+00,+7.5503865299999999e+00
2244,Aditus,ADI,2018-04-21T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.1630313713256132e-04,+5.9646060171530000e+04,+2.3411088800000000e+08,+7.5000000000000000e+08,,-1.1901151000000000e-01,+4.6441298499999997e+00,-7.3788409599999998e+00
2245,TotemFi,TOTM,2021-04-06T00:00:00.000Z,2023-02-12T02:18:00.000Z,+8.2796598295905629e-03,+2.1267956137640002e+04,+6.1136750000000000e+06,+1.0000000000000000e+07,+1.0000000000000000e+07,-1.1778070000000000e+00,+2.4705438399999999e+00,+3.1693621900000002e+00
2246,Evil Coin,EVIL,2016-01-31T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.3985344662983080e-03,+0.0000000000000000e+00,+2.1020382785836998e+07,+2.1020382785836998e+07,,-1.1118453000000000e-01,+6.9428917999999995e-01,-6.6068761599999997e+00
2247,Lightstreams,PHT,2019-12-02T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.0881139811290969e-03,+0.0000000000000000e+00,+4.6209883787426002e+07,+3.0000000000000000e+08,+3.0000000000000000e+08,-1.2696457999999999e-01,+1.2039727800000000e+00,-8.1503998200000005e+00
